"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Mexico","MEX","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.988","1.177","1.333","1.481","1.58","1.668","1.664","1.701","1.715","1.718","1.631","1.519","1.529","1.58","1.655","1.768","1.886","1.929","1.957","1.987","2.007","2.109","2.12","2.164","2.237","2.34","2.345","2.409","2.456","2.46","2.425","2.541","2.588","","","",
"Marshall Islands","MHL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.422","","","","0.471","","","","","","","0.596","","","0.615","0.636","0.467","","","","","","","","","","","","","",
"Middle income","MIC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.999608732811096","","","","","","","","","","1.12723646320802","","","","","","","","","","1.17754356331191","","","","","","","","","","","","1.59443213620307","","","",
"North Macedonia","MKD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","0.89","0.919","0.953","1.012","1.025","1.121","1.114","1.158","1.238","1.311","","","","","","","","","","","2.13","2.182","2.246","2.256","2.261","2.26","2.218","2.217","2.212","2.172","2.166","2.158","2.204","2.137","2.152","2.102","2.483","2.427","2.59","2.603","2.701","2.769","2.839","2.883","3.021","3.017","3.166","3.204","3.315","3.409","3.343","","2.944","","","",
"Mali","MLI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.014","","","","","0.019","","","","","0.023","","","","","0.023","","","","","0.039","0.038","","","","0.039","","0.043","0.054","","0.051","","","","0.047","0.043","0.063","","","","0.044","","","","0.055","0.06","0.057","0.06","0.063","0.116","0.096","0.111","0.101","0.113","0.097","0.094","0.117","0.113","0.12","","","","0.191","0.188","","",
"Malta","MLT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.891","","","","","","","","","","1.072","1.026","","","","1.276","","","","","","1.172","1.266","","1.38","","","2.032","","","2.175","2.357","2.335","2.406","","","","2.368","2.499","","2.561","3.031","3.21","3.072","3.369","3.404","3.764","3.253","3.279","2.987","3.026","3.107","3.237","3.421","3.604","3.676","3.828","3.965","3.972","4.026","4.164","4.294","4.513","","","",
"Myanmar","MMR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.065","","","","","0.085","","","","","0.114","","","","","","","","","","","0.203","","","","0.27","","","","0.081","0.078","","","","","0.293","","","","0.297","0.302","","","","0.378","0.392","0.429","0.453","0.49","0.504","0.539","0.568","0.599","","","","0.638","0.889","0.696","0.757","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.474465105618779","","","","","","","","","","0.767982340767799","","","","","","","","","","","","","","","","","","","","","","1.12862230709656","","","",
"Montenegro","MNE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.823","1.85","1.84","1.798","1.879","1.897","1.942","1.947","2.073","2.072","2.019","1.99","2.014","2.129","2.17","2.372","2.589","2.675","2.809","2.792","2.831","2.878","2.808","2.783","","",
"Mongolia","MNG","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.91","","","","","1.378","","","","","1.729","","","","","","","","","","","","","","","","","","","","2.538","2.695","2.618","","","","","","2.433","2.54","2.647","2.68","2.729","2.632","2.592","2.648","2.739","2.813","2.879","2.679","2.775","2.893","3.075","3.125","3.193","3.243","3.289","3.407","3.526","3.647","3.778","3.884","4.13","","","",
"Northern Mariana Islands","MNP","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.445","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.043","","","","","0.056","","","","","0.053","","","","","","","","","","0.025","0.027","0.026","","","0.021","","","","0.028","0.012","","","","","","","","","","0.024","","","","0.026","","0.026","","","0.047","0.05","0.054","0.056","0.058","","","","0.077","0.085","0.086","0.084","0.082","0.175","","","",
"Mauritania","MRT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.024","","","","","0.027","","","","","0.056","","","","","0.055","","0.069","","","","","","","0.083","0.113","","","","","0.063","","","0.063","","0.138","","","","","","","","","0.109","","","","","0.136","0.161","","","","0.162","0.175","","0.188","0.196","0.201","0.203","0.219","0.261","","","",
"Mauritius","MUS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.215","","","","","0.255","","","","","0.24","","","","","0.235","","","","","0.521","0.552","","","","0.529","","","","0.858","0.811","0.835","0.847","0.844","0.845","0.85","","","","","0.888","0.903","0.961","0.944","1.043","1.068","1.108","1.123","1.138","1.153","1.169","1.407","1.336","1.585","1.88","1.973","2.144","2.268","1.858","2.558","2.689","","1.436","","","",
"Malawi","MWI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.027","","","","","0.021","","","","","0.013","","","","","","","","","","","0.019","","","0.087","","","","","0.023","0.022","","","0.028","","","","","","","","","","0.021","0.021","","","","0.018","0.018","","","","0.012","","","0.031","","0.15","","0.049","","0.054","","","",
"Malaysia","MYS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.143","","","","","0.161","","","","","0.232","","","","","0.234","","","","","0.255","0.255","","","","0.315","0.335","0.348","0.367","0.374","0.393","0.392","0.41","0.429","0.446","0.473","0.489","0.667","0.686","0.691","0.68","0.686","0.724","0.737","0.722","0.778","0.83","0.879","0.911","1.086","1.151","1.255","1.305","1.555","1.484","1.489","1.576","1.787","1.858","2.021","2.183","2.268","2.29","2.341","","",
"North America","NAC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.82995642941219","","","","","","","","","","2.52646749797692","","","","","","","","","","","","","","","","","","","","","","3.5909736301435","","","",
"Namibia","NAM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.231","0.232","","","","","0.295","","","","","","","0.308","","","0.383","","","","","","","","","","0.567","0.335","0.368","0.38","0.42","0.553","","","",
"New Caledonia","NCL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.653","","","","","","","","","","","","","","","","1.982","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.011","","","","","0.016","","","","","0.017","","","","","0.016","","","","","","","","","0.025","","","","","","0.018","","0.027","","0.023","","0.024","0.035","0.033","","","","0.033","","0.022","","","","0.019","0.028","","","0.053","0.051","0.027","0.032","0.033","0.022","0.037","0.039","0.035","","0.028","0.038","","",
"Nigeria","NGA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.017","","","","","0.043","","","","","0.05","","","","","0.049","","","","","0.113","","0.149","","","0.192","0.187","","","0.192","","","0.185","0.192","","","","","","","0.269","","","0.255","","0.27","0.333","0.361","0.359","0.36","","","","0.363","","","0.428","","0.364","0.356","","0.386","0.386","0.38","","",
"Nicaragua","NIC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.34","","","","","0.378","","","","","0.453","","","","","0.46","","","","","0.416","0.426","","","0.637","","","","0.471","","0.657","","","","","0.82","","0.856","","","","","","0.392","","0.509","0.501","0.535","0.659","0.714","0.739","0.825","0.872","0.91","0.906","0.942","0.965","1","0.682","","","","","","","",
"Netherlands","NLD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.1","1.1","1.1","1.1","1.1","1.2","1.2","1.2","1.2","1.2","1.2","1.3","1.4","1.4","1.5","1.6","1.7","1.7","1.8","1.8","","","","","","","","","","","2.492","2.578","","","","","","","","2.361","2.423","2.494","2.553","2.594","2.625","2.684","2.77","2.768","2.844","2.896","2.936","3.103","3.223","3.282","3.392","3.457","3.501","3.565","3.632","3.713","3.805","3.875","3.876","","","",
"Norway","NOR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.2","","1.2","1.1","1.2","1.3","1.3","1.3","1.4","1.4","1.4","1.5","1.5","1.6","1.7","1.7","1.8","1.9","1.9","1.9","2","2","2.1","2.1","2.2","2.2","2.3","2.5","","","","2.602","2.656","2.702","2.785","2.953","3.047","3.075","3.166","3.287","3.38","3.54","3.218","3.23","3.401","3.563","3.732","3.844","3.955","4.048","4.114","4.188","4.232","4.306","4.429","4.091","4.22","4.346","4.466","4.578","4.682","4.768","4.908","4.975","","",
"Nepal","NPL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.013","","","","","0.021","","","","","0.019","","","","","0.019","","","","","0.034","","","","0.031","0.034","","0.051","0.051","0.054","0.051","0.062","0.076","0.074","","0.04","0.04","0.04","0.04","","","0.052","","","0.207","","","","","","","","0.506","0.55","","","","0.681","0.749","0.815","0.857","0.884","","1.011","","",
"Naoero","NRU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.569","","","","","","","","","0.99","","","","1","1","1.1","1.386","","","","1.273","","","","","","","","","","",
"New Zealand","NZL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","1.1","","","","","1.1","","","","","1.1","","1.2","","","1.3","1.4","1.4","1.5","1.6","1.6","1.6","1.7","1.7","1.7","1.8","1.8","1.9","1.9","1.866","1.889","1.903","1.923","1.983","2.049","2.047","2.177","2.228","2.246","2.233","2.182","2.124","2.177","2.19","2.105","2.273","2.298","2.463","2.58","2.625","2.655","2.713","2.822","2.889","3.031","3.115","3.253","3.311","3.37","3.442","3.531","3.611","","","",
"OECD members","OED","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07323669056257","","","","","","","","","","2.3952140732296","","","","","","","","","","2.72938135324437","","","","","","","","","","","","3.42957557843441","","","",
"Oman","OMN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.03","","","","","0.038","","","","","","","","","","","","","","","","","0.549","","","","","0.834","","0.883","0.817","","","","","1.168","","0.877","0.944","0.965","1.428","1.47","1.513","1.576","1.61","1.7","1.821","1.91","1.978","2.072","2.126","2.057","1.989","2.001","2.162","2.13","1.964","2.013","2.104","2.091","2.003","2.006","1.992","","","",
"Other small states","OSS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31738575340985","","","","","","","","","","1.41918708617506","","","","","","","","","","1.39755160111887","","","","","","","","","","","","1.82890468087854","","","",
"Pakistan","PAK","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.185","","","","","","","","","","0.232","","","","","0.233","","","","","0.285","0.344","0.342","","","","0.351","","","","0.462","0.48","0.486","0.496","0.506","0.518","0.536","0.551","0.564","0.579","0.593","0.604","","","0.679","0.72","","0.693","0.707","0.718","0.727","0.748","0.775","0.795","0.818","0.85","0.89","0.932","0.917","1.049","","1.16","","","","",
"Panama","PAN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.356","","","","","0.478","","","","","0.613","","","","","0.597","","","","","","0.993","","","1.021","1.006","","","1.793","","1.12","1.129","1.151","1.184","1.132","1.173","1.213","1.211","1.201","1.241","","1.252","1.343","1.348","1.329","1.355","1.356","1.309","1.387","1.315","1.411","1.503","1.603","1.586","1.588","1.579","1.573","1.589","1.609","1.637","1.63","1.737","1.625","","","",
"Peru","PER","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.51","","","","","0.605","","","","","0.521","","","","","0.526","","","","0.692","0.716","0.76","0.846","0.902","0.908","0.929","0.984","0.983","0.965","1.035","1.064","","1.03","","","0.98","","0.932","","1.138","","","","","","","","1.653","","0.944","","","1.139","","","","1.307","","1.373","1.354","1.436","1.673","1.649","1.688","","",
"Philippines","PHL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.146","","","","","","","","","","0.111","","","","","0.113","","","","","0.128","0.15","","","0.154","0.154","","","","0.124","0.119","","0.108","","","","1.23","1.24","","","1.194","1.194","1.088","1.201","1.086","1.205","1.214","1.221","1.232","1.237","0.543","0.554","0.564","0.574","0.589","0.609","0.631","0.66","0.695","0.732","0.752","0.792","","","","",
"Palau","PLW","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.405","","","","","","","","1.327","","","1.551","1.576","","","","1.412","","","1.91","1.573","2.191","1.798","2.809","2.472","1.808","","",
"Papua New Guinea","PNG","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","0.079","","","","","0.086","","","0.056","","0.085","","","","","0.062","0.062","","","","0.162","","","","","0.073","","","","","","","","0.073","","0.05","","","","","","","","0.046","","0.049","","","","","","","","0.064","0.06","","0.063","","0.061","","",
"Poland","POL","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1","1","1.1","1.1","1.2","1.2","1.3","1.3","1.4","1.4","1.4","1.5","1.5","1.5","1.6","1.6","1.6","1.7","1.7","1.7","1.8","1.8","1.8","1.9","1.9","2","2","2.1","","","2.145","2.174","2.19","2.229","2.288","2.331","2.368","2.376","2.351","2.286","2.223","2.267","2.304","2.434","2.291","2.14","2.183","2.197","2.169","2.179","2.184","2.204","2.223","2.228","2.292","2.311","2.397","2.36","2.341","3.279","3.303","3.415","3.424","4.031","","",
"Pre-demographic dividend","PRE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.13139905112426","","","","","","","","","","0.17478921370143","","","","","","","","","","0.191346206170713","","","","","","","","","","","","0.264913997593666","","","",
"Puerto Rico (US)","PRI","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","2.549","2.511","","","","","","","","","","","","2.97","","","","","","","","3.097","","","","","3.228","","","","3.39","","3.451","","3.645","3.628","","","","","","","","",
"Portugal","PRT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.8","0.8","0.9","0.8","0.8","0.9","0.9","0.9","1","0.9","0.9","1","1","1.1","1.2","1.2","1.3","1.5","1.7","1.9","","","","","","","","","","","2.805","2.843","2.864","2.877","2.896","2.929","3.008","3.049","3.106","3.127","3.207","3.258","3.291","3.342","3.417","3.502","3.572","3.657","3.752","3.858","3.982","4.123","4.241","4.399","4.562","4.748","4.93","5.103","5.276","5.422","5.576","5.711","5.851","","","",
"Paraguay","PRY","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.534","","","","","0.533","","","","","0.435","","","","","0.439","","","","0.563","","0.579","","","0.701","0.675","","","0.64","","0.65","0.813","","","0.28","0.73","","1.098","","","1.17","","1.208","","","","","","","","","","1.391","","","","","","1.466","","1.296","3.252","3.893","","","",
"West Bank and Gaza","PSE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","","","0.837","","","","","","","","","","","","","","","","1.774","2.168","","","","","","","",
"Pacific island small states","PSS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.276852135195761","","","","","","","","","","0.354085182664357","","","","","","","","","","0.345272246559031","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43384017094181","","","","","","","","","","2.6793332889314","","","","","","","","","","3.14970989539366","","","","","","","","","","","","3.71571119921277","","","",
"French Polynesia","PYF","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","1.252","","","","","","","","","","","","","","","1.697","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","0.513","","","","","","","","","","","0.738","","","","","1.676","","","","1.5","","","","","","1.26","1.26","","","","2.217","","","","2.605","2.378","","3.231","3.232","4.048","","","","1.927","","2.751","","2.504","","","","","3.022","","",
"Romania","ROU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1.269","","","","","1.316","","","","","1.185","1.208","","1.242","","1.318","1.332","1.355","1.377","1.413","1.476","1.541","1.635","1.972","1.724","1.762","1.783","1.79","1.805","1.811","1.823","1.835","1.856","1.763","1.763","1.77","1.815","1.802","1.854","1.906","1.961","1.988","2.104","2.007","2.25","2.234","2.231","2.309","2.426","2.449","2.485","2.522","2.598","2.633","2.69","2.758","2.83","2.912","3.028","3.165","3.307","3.486","3.625","","","",
"Russian Federation","RUS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","3.871","3.939","4.004","4.04","4.085","4.479","4.23","4.28","4.331","4.297","4.408","4.519","4.555","4.605","4.635","4.636","4.639","4.676","4.705","4.74","4.774","4.873","4.917","4.894","4.944","4.973","4.22","4.003","3.987","4.12","3.925","3.964","4.058","4.097","4.165","3.807","5.087","5.111","","","",
"Rwanda","RWA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.008","","","","","0.014","","","","","0.017","","","","","0.017","","","","","0.032","0.031","","0.029","","0.027","","","","0.04","","","","0.04","","","","","","","","","0.019","","0.049","0.024","","","0.052","0.055","0.055","0.0129","","0.1","0.089","0.11","0.12","0.135","0.132","0.117","0.116","0.121","0.09","","","",
"South Asia","SAS","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07388834226097","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.734049151018125","","","",
"Saudi Arabia","SAU","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.061","","","","","0.106","","","","","0.134","","","","","","","","","","","0.55","","","","","1.346","","","","1.433","","","1.335","","","","1.66","","","0.924","0.849","","","","","","","1.971","1.937","2.244","2.27","2.273","2.426","2.371","2.444","2.466","2.676","2.899","2.633","3.076","3.2","3.482","3.406","","",
"Sudan","SDN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.03","","","","","0.041","","","","","0.068","","","","","0.068","","","","","0.11","0.101","","","0.096","","0.09","","","","","","","","0.105","","0.09","","","","0.158","","","","0.247","","0.346","0.346","0.322","","","","","","","0.396","","0.25","","","","","","","","",
"Senegal","SEN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.044","","","","","0.051","","","","","0.063","","","","","0.061","","","","","","0.079","0.077","","","","","","","","0.055","","0.068","","0.096","0.075","0.093","0.093","0.095","","","","","","0.054","","","","0.062","","","","","0.3179","","0.2074","0.077","0.069","","0.088","0.082","0.099","0.124","0.109","","",
"Singapore","SGP","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.42","","","","","0.526","","","","","0.657","","","","","0.667","","","","","0.851","0.877","","","","0.998","0.723","","1.111","","1.266","1.32","1.348","1.385","1.411","","","","1.627","1.343","1.382","1.439","1.454","1.521","1.556","1.581","1.573","1.606","1.631","1.675","1.779","1.861","1.932","2.034","2.15","2.255","2.325","2.389","2.443","2.519","2.638","2.781","2.834","","","",
"Solomon Islands","SLB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.186","","","","","","","","","","0.205","","","","","","","","","","","","","","","","0.135","","","0.152","","","0.157","","","0.14","","","","0.125","","","","0.129","","0.184","","","0.175","","","0.197","0.15","0.18","","","0.181","","","","","","","0.238","","",
"Sierra Leone","SLE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.047","","","","","0.059","","","","","0.056","","","","","0.054","","","","","0.058","0.053","","","0.075","","","","","","","","","","","","0.073","","","","","","","","0.031","","","","0.0155","","0.022","0.026","","","","","","","0.075","0.033","0.073","","0.134","","","",
"El Salvador","SLV","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.187","","","","","","","","","","0.243","","","","","0.242","","","","","0.326","0.387","","","0.352","","","","0.647","","0.84","","","0.66","","0.91","","1.071","","1.229","","","1.326","","","1.724","","","1.914","","","","","","","","1.5662","","2.963","","","2.94","1.566","1.616","","",
"San Marino","SMR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","2.06","2.218","2.181","2.247","2.166","2.287","2.399","2.519","2.538","2.423","","","","","","","","","","","","","","","","","","","","","","4.814","4.896","4.881","5.964","","","","","","","","4.663","4.629","","",
"Somalia, Fed. Rep.","SOM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.024","","","","","0.027","","","","","0.037","","","","","0.038","","","","","0.046","0.041","","","0.071","","","","","","","","","0.042","","","","0.04","","","","","","","","","0.027","","","","","","","","0.048","","","","","","","","","","","",
"Serbia","SRB","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.707","2.772","2.757","2.783","2.852","2.943","2.973","3.017","3.043","3.047","3.058","3.03","3.043","2.926","2.937","2.966","","2.875","3.029","3.099","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.145711604359133","","","","","","","","","","0.126893398472458","","","","","","","","","","0.183293177313409","","","","","","","","","","","","0.249160979124554","","","",
"South Sudan","SSD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.041","0.033","0.043","","0.041","","","",
"Sub-Saharan Africa","SSF","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.145711604359133","","","","","","","","","","0.126893398472458","","","","","","","","","","0.18338413237215","","","","","","","","","","","","0.249789775561879","","","",
"Small states","SST","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.995219101234508","","","","","","","","","","1.09760124397473","","","","","","","","","","1.21610408829536","","","","","","","","","","","","1.8737611859239","","","",
"Sao Tome and Principe","STP","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.3","","","","","","","","","","0.233","","","","","","","","","","0.438","0.419","","0.537","","","","","","0.546","0.53","","0.328","","","","0.467","","","","","","","","0.514","","","","","","","","","","","0.315","","","","0.492","","","0.464","","","",
"Suriname","SUR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.51","","","","","","","","","","0.465","","","","","","","","","","","","","","0.791","","","","","","0.75","","","0.762","","0.75","0.252","","","","0.401","","","","0.778","","","","","0.679","","","","","","1.006","1.087","1.139","0.787","","","1.466","","1.355","","",
"Slovak Republic","SVK","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3192","3.238","3.223","3.201","3.148","3.151","3.035","3.169","3.388","3.369","3.305","3.359","3.307","3.366","3.393","3.43","3.454","3.476","3.423","3.523","3.569","3.671","3.683","3.697","","","",
"Slovenia","SVN","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","1.771","","1.843","","1.861","1.879","1.882","2.004","2.024","2.063","2.057","2.078","2.089","2.029","2.191","2.121","2.14","2.235","2.189","2.128","2.154","2.174","2.229","2.251","2.302","2.35","2.366","2.39","2.397","2.415","2.435","2.5","2.546","2.634","2.775","2.83","3.019","3.107","3.185","3.27","3.303","3.335","3.367","","","",
"Sweden","SWE","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","1","1","1","1","1.1","1.1","1.1","1.2","1.2","1.3","1.3","1.4","1.5","1.5","1.6","1.7","1.8","1.9","2","2","2.2","2.3","2.3","2.4","2.6","2.6","2.8","2.8","2.8","2.8","3.249","3.361","3.468","3.566","3.656","2.817","2.838","2.854","2.919","2.966","3.026","3.121","3.212","3.283","3.373","3.454","3.543","3.625","3.681","3.749","3.808","3.888","3.967","4.043","4.109","4.174","4.233","4.269","4.322","4.288","4.322","4.408","","","","",
"Eswatini","SWZ","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.104","","","","","","","","","","0.124","","","","","","","","","","","","","0.053","","","","","","","0.108","","","","","","0.151","","","","","0.17","","0.15","0.159","","","","","0.157","","0.098","","","","","0.093","0.18","0.238","","0.138","","0.561","0.557","","",
"Sint Maarten (Dutch part)","SXM","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.312","","","","","","","","","","0.224","","","","","0.218","","","","","","","","0.407","","0.445","","","","","","","","1.027","","","1.324","","","","","","","","1.372","1.165","0.83","0.995","0.757","1.1","1.053","1.103","0.935","","","","1.849","","2.087","1.869","","3.634","6.598","","","",
"Syrian Arab Republic","SYR","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.216","","","","","0.185","","","","","0.259","","","","","0.256","","","","","0.446","0.463","","","","","0.807","0.783","","0.863","0.835","","","","","","","1.276","1.32","1.318","1.347","","1.435","1.368","1.412","1.501","","1.417","1.419","1.362","1.388","","","","1.432","","1.172","1.468","1.5","1.517","1.5","1.521","","","","",
"Turks and Caicos Islands","TCA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.014","","","","","0.014","","","","","0.016","","","","","","","","0.021","","","","","","","","0.026","","","0.026","","","","","0.033","","","0.025","0.02","0.028","0.028","","","","0.035","","0.034","","","","","","0.04","0.042","0.043","0.048","0.036","0.042","0.05","0.052","0.058","0.056","0.082","0.085","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.86995459963443","","","","","","","","","","1.13449769649654","","","","","","","","","","1.14263478359337","","","","","","","","","","","","2.3382424600285","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.31742894988096","","","","","","","","","","3.13606404692811","","","","","","","","","","3.34628339961149","","","","","","","","","","","","3.71843177913449","","","",
"Togo","TGO","Physicians (per 1,000 people)","SH.MED.PHYS.ZS","0.021","","","","","0.043","","","","","0.035","","","","","0.035","","","","","0.055","0.049","","","0.117","","0.085","","","","","0.088","","","0.056","0.076","","","","","","0.057","","","0.043","","","0.047","0.055","","0.0506","","","","","0.047","0.044","0.072","0.074","0.074","0.079","0.057","0.08","","","",
